Caller Method,Caller Library,setAccessible Called On,Visibility,Callee Name,Field Signature,Callee Library
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::allocateMessageQueueStrategy,org.apache.rocketmq.client.consumer.AllocateMessageQueueStrategy,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::unitMode,boolean,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::pullBatchSize,int,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::postSubscriptionWhenPull,boolean,org.apache.rocketmq:rocketmq-client:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.message.MessageQueue::getTopic()Ljava/lang/String;,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::adjustThreadPoolNumsThreshold,long,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.commons.lang3.reflect.FieldUtils::getDeclaredField(Ljava/lang/Class;Ljava/lang/String;Z)Ljava/lang/reflect/Field;,org.apache.commons:commons-lang3:3.4,java.lang.reflect.Field,private,org.apache.rocketmq.client.impl.factory.MQClientInstance::mQClientAPIImpl,org.apache.rocketmq.client.impl.MQClientAPIImpl,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::consumeFromWhere,org.apache.rocketmq.common.consumer.ConsumeFromWhere,org.apache.rocketmq:rocketmq-client:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.message.MessageQueue::getQueueId()I,,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.message.MessageQueue::setBrokerName(Ljava/lang/String;)V,,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.client.consumer.store.OffsetSerializeWrapper::getOffsetTable()Ljava/util/concurrent/ConcurrentMap;,,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::offsetStore,org.apache.rocketmq.client.consumer.store.OffsetStore,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::consumeThreadMax,int,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::decodeCommandCustomHeader(Ljava/lang/Class;)Lorg/apache/rocketmq/remoting/CommandCustomHeader;,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageResponseHeader::queueOffset,java.lang.Long,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::awaitTerminationMillisWhenShutdown,long,org.apache.rocketmq:rocketmq-client:4.9.1
io.netty.util.internal.shaded.org.jctools.util.UnsafeAccess::getUnsafe()Lsun/misc/Unsafe;,io.netty:netty-all:4.1.65.Final,java.lang.reflect.Field,private,sun.misc.Unsafe::theUnsafe,sun.misc.Unsafe,unknownLib
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::log,org.apache.rocketmq.logging.InternalLogger,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::consumeTimestamp,java.lang.String,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::consumeThreadMin,int,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::decodeCommandCustomHeader(Ljava/lang/Class;)Lorg/apache/rocketmq/remoting/CommandCustomHeader;,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageResponseHeader::queueId,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,protected,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::defaultMQPushConsumerImpl,org.apache.rocketmq.client.impl.consumer.DefaultMQPushConsumerImpl,org.apache.rocketmq:rocketmq-client:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Constructor,public,org.apache.rocketmq.client.consumer.store.OffsetSerializeWrapper::org.apache.rocketmq.client.consumer.store.OffsetSerializeWrapper()V,,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::pullThresholdSizeForTopic,int,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.commons.lang3.reflect.FieldUtils::getDeclaredField(Ljava/lang/Class;Ljava/lang/String;Z)Ljava/lang/reflect/Field;,org.apache.commons:commons-lang3:3.4,java.lang.reflect.Field,private,org.apache.rocketmq.client.impl.consumer.DefaultLitePullConsumerImpl::rpcHook,org.apache.rocketmq.remoting.RPCHook,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::decodeCommandCustomHeader(Ljava/lang/Class;)Lorg/apache/rocketmq/remoting/CommandCustomHeader;,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageResponseHeader::msgId,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::pullThresholdSizeForQueue,int,org.apache.rocketmq:rocketmq-client:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.message.MessageQueue::setQueueId(I)V,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.commons.lang3.reflect.FieldUtils::getDeclaredField(Ljava/lang/Class;Ljava/lang/String;Z)Ljava/lang/reflect/Field;,org.apache.commons:commons-lang3:3.4,java.lang.reflect.Field,private,org.apache.rocketmq.client.impl.consumer.DefaultMQPushConsumerImpl::rebalanceImpl,org.apache.rocketmq.client.impl.consumer.RebalanceImpl,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::pullInterval,long,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::consumeTimeout,long,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::traceDispatcher,org.apache.rocketmq.client.trace.TraceDispatcher,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.commons.lang3.reflect.FieldUtils::getDeclaredField(Ljava/lang/Class;Ljava/lang/String;Z)Ljava/lang/reflect/Field;,org.apache.commons:commons-lang3:3.4,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultLitePullConsumer::defaultLitePullConsumerImpl,org.apache.rocketmq.client.impl.consumer.DefaultLitePullConsumerImpl,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::messageListener,org.apache.rocketmq.client.consumer.listener.MessageListener,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::maxReconsumeTimes,int,org.apache.rocketmq:rocketmq-client:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Constructor,public,org.apache.rocketmq.common.message.MessageQueue::org.apache.rocketmq.common.message.MessageQueue()V,,org.apache.rocketmq:rocketmq-common:4.9.1
io.netty.util.internal.ReflectionUtil::trySetAccessible(Ljava/lang/reflect/AccessibleObject;Z)Ljava/lang/Throwable;,io.netty:netty-all:4.1.65.Final,java.lang.reflect.Field,private,sun.misc.Unsafe::theUnsafe,sun.misc.Unsafe,unknownLib
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::subscription,java.util.Map<java.lang.String, java.lang.String>,org.apache.rocketmq:rocketmq-client:4.9.1
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;,org.apache.rocketmq:rocketmq-common:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.DefaultMQPushConsumer::consumerGroup,java.lang.String,org.apache.rocketmq:rocketmq-client:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.client.consumer.store.OffsetSerializeWrapper::offsetTable,java.util.concurrent.ConcurrentMap<org.apache.rocketmq.common.message.MessageQueue, java.util.concurrent.atomic.AtomicLong>,org.apache.rocketmq:rocketmq-client:4.9.1
