Caller Library	Field Name	Declared Class	Actual Class	Field Signature	Static	Visibility	Field Library	Reflective	Count
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.eventtime.TimestampAssignerSupplier$SupplierFromSerializableTimestampAssigner::assigner	org.apache.flink.api.common.eventtime.TimestampAssignerSupplier$SupplierFromSerializableTimestampAssigner	org.apache.flink.api.common.eventtime.TimestampAssignerSupplier$SupplierFromSerializableTimestampAssigner	org.apache.flink.api.common.eventtime.SerializableTimestampAssigner<T>	FALSE	private	org.apache.flink:flink-core:1.14.0	TRUE	3
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.MapOperatorTest$2::val$opened	org.apache.flink.api.common.operators.base.MapOperatorTest$2	org.apache.flink.api.common.operators.base.MapOperatorTest$2	java.util.concurrent.atomic.AtomicBoolean	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.eventtime.WatermarkStrategyWithIdleness::idlenessTimeout	org.apache.flink.api.common.eventtime.WatermarkStrategyWithIdleness	org.apache.flink.api.common.eventtime.WatermarkStrategyWithIdleness	java.time.Duration	FALSE	private	org.apache.flink:flink-core:1.14.0	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.eventtime.WatermarkStrategyWithTimestampAssigner::baseStrategy	org.apache.flink.api.common.eventtime.WatermarkStrategyWithTimestampAssigner	org.apache.flink.api.common.eventtime.WatermarkStrategyWithTimestampAssigner	org.apache.flink.api.common.eventtime.WatermarkStrategy<T>	FALSE	private	org.apache.flink:flink-core:1.14.0	TRUE	5
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.util.TestNonRichInputFormat::count	org.apache.flink.api.common.operators.util.TestNonRichInputFormat	org.apache.flink.api.common.operators.util.TestNonRichInputFormat	int	FALSE	private	unknownLib	TRUE	2
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.eventtime.WatermarkStrategyWithTimestampAssigner::timestampAssigner	org.apache.flink.api.common.eventtime.WatermarkStrategyWithTimestampAssigner	org.apache.flink.api.common.eventtime.WatermarkStrategyWithTimestampAssigner	org.apache.flink.api.common.eventtime.TimestampAssignerSupplier<T>	FALSE	private	org.apache.flink:flink-core:1.14.0	TRUE	5
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.eventtime.WatermarkStrategyWithIdleness::baseStrategy	org.apache.flink.api.common.eventtime.WatermarkStrategyWithIdleness	org.apache.flink.api.common.eventtime.WatermarkStrategyWithIdleness	org.apache.flink.api.common.eventtime.WatermarkStrategy<T>	FALSE	private	org.apache.flink:flink-core:1.14.0	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap::isClosed	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap	boolean	FALSE	private	unknownLib	TRUE	4
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB::name	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB	java.lang.String	FALSE	public	unknownLib	TRUE	270
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB::favoriteColor	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo$Color	FALSE	public	unknownLib	TRUE	270
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA::subclassField	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA	int	FALSE	public	unknownLib	TRUE	144
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::favoriteColor	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo$Color	FALSE	public	unknownLib	TRUE	54
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap::this$0	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest	FALSE	default	unknownLib	TRUE	4
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap::isOpened	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap	boolean	FALSE	private	unknownLib	TRUE	4
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::name	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	java.lang.String	FALSE	public	unknownLib	TRUE	54
org.apache.flink:flink-core:1.14.0	SublassPojo::subclassFieldF	SublassPojo	SublassPojo	double	FALSE	public	unknownLib	TRUE	54
org.apache.flink:flink-core:1.14.0	TestPojoWithModifiedSchema::name	TestPojoWithModifiedSchema	TestPojoWithModifiedSchema	java.lang.String	FALSE	public	unknownLib	TRUE	72
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA::favoriteColor	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo$Color	FALSE	public	unknownLib	TRUE	180
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.util.TestRichInputFormat::count	org.apache.flink.api.common.operators.util.TestRichInputFormat	org.apache.flink.api.common.operators.util.TestRichInputFormat	int	FALSE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA::married	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA	boolean	FALSE	public	unknownLib	TRUE	180
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA::age	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA	int	FALSE	public	unknownLib	TRUE	180
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass1::dumm3	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass1	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass1	long	FALSE	public	unknownLib	TRUE	419
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass2::dumm4	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass2	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass2	float	FALSE	public	unknownLib	TRUE	408
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB::subclassField	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB	boolean	FALSE	public	unknownLib	TRUE	216
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass2::dumm1	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass2	int	FALSE	public	unknownLib	TRUE	474
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass1::dumm1	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass1	int	FALSE	public	unknownLib	TRUE	489
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.LegacyRowSerializerTest$MyPojo::name	org.apache.flink.api.java.typeutils.runtime.LegacyRowSerializerTest$MyPojo	org.apache.flink.api.java.typeutils.runtime.LegacyRowSerializerTest$MyPojo	java.lang.String	FALSE	public	unknownLib	TRUE	979
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass3::dumm1	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass3	int	FALSE	public	unknownLib	TRUE	67
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB::married	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB	boolean	FALSE	public	unknownLib	TRUE	270
org.apache.flink:flink-core:1.14.0	SublassPojo::baseFieldA	BasePojo	SublassPojo	int	FALSE	public	unknownLib	TRUE	120
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.util.TestRichInputFormat::closeCalled	org.apache.flink.api.common.operators.util.TestRichInputFormat	org.apache.flink.api.common.operators.util.TestRichInputFormat	boolean	FALSE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	SublassPojo::subclassFieldE	SublassPojo	SublassPojo	long	FALSE	public	unknownLib	TRUE	54
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA::name	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA	java.lang.String	FALSE	public	unknownLib	TRUE	180
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.util.TestRichInputFormat::openCalled	org.apache.flink.api.common.operators.util.TestRichInputFormat	org.apache.flink.api.common.operators.util.TestRichInputFormat	boolean	FALSE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	SublassPojo::baseFieldB	BasePojo	SublassPojo	java.lang.String	FALSE	public	unknownLib	TRUE	120
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass1::dumm2	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass1	java.lang.String	FALSE	public	unknownLib	TRUE	483
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass2::dumm2	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass2	java.lang.String	FALSE	public	unknownLib	TRUE	476
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::age	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	int	FALSE	public	unknownLib	TRUE	54
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass3::dumm2	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass3	java.lang.String	FALSE	public	unknownLib	TRUE	68
org.apache.flink:flink-core:1.14.0	SublassPojo::subclassFieldC	SublassPojo	SublassPojo	boolean	FALSE	public	unknownLib	TRUE	96
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB::age	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB	int	FALSE	public	unknownLib	TRUE	270
org.apache.flink:flink-core:1.14.0	TestPojoWithModifiedSchema::age	TestPojoWithModifiedSchema	TestPojoWithModifiedSchema	int	FALSE	public	unknownLib	TRUE	72
org.apache.flink:flink-core:1.14.0	TestPojoWithModifiedSchema::favoriteColor	TestPojoWithModifiedSchema	TestPojoWithModifiedSchema	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$ModifiedPojoSchemaVerifier$PojoAfterSchemaUpgrade$Color	FALSE	public	unknownLib	TRUE	42
org.apache.flink:flink-core:1.14.0	TestPojoWithModifiedSchema::married	TestPojoWithModifiedSchema	TestPojoWithModifiedSchema	boolean	FALSE	public	unknownLib	TRUE	42
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.util.TestNonRichInputFormat::count	org.apache.flink.api.common.operators.util.TestNonRichInputFormat	org.apache.flink.api.common.operators.util.TestNonRichInputFormat	int	FALSE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::married	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo	boolean	FALSE	public	unknownLib	TRUE	54
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass::dumm3	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass	double	FALSE	public	unknownLib	TRUE	461
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass::dumm4	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass	int[]	FALSE	public	unknownLib	TRUE	451
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest$MockRichFlatJoinFunction::opened	org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest$MockRichFlatJoinFunction	org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest$MockRichFlatJoinFunction	java.util.concurrent.atomic.AtomicBoolean	FALSE	default	unknownLib	TRUE	9
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.WithWriteReplace::serializablePayload	org.apache.flink.api.java.WithWriteReplace	org.apache.flink.api.java.WithWriteReplace	org.apache.flink.api.java.WithWriteReplace$SerializablePayload	FALSE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest$1::this$0	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest$1	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest$1	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass::dumm2	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass	java.lang.String	FALSE	public	unknownLib	TRUE	448
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.ComplexMap::map1	org.apache.flink.api.java.ComplexMap	org.apache.flink.api.java.ComplexMap	"org.apache.flink.api.common.functions.MapFunction<java.lang.Integer, java.lang.Integer>"	TRUE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.ComplexMap::map2	org.apache.flink.api.java.ComplexMap	org.apache.flink.api.java.ComplexMap	"org.apache.flink.api.common.functions.MapFunction<java.lang.Integer, java.lang.Integer>"	FALSE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.WrapperMapFunction::innerMapFuc	org.apache.flink.api.java.WrapperMapFunction	org.apache.flink.api.java.WrapperMapFunction	"org.apache.flink.api.common.functions.MapFunction<java.lang.Integer, java.lang.Integer>"	FALSE	private	unknownLib	TRUE	3
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.ComplexMap::map4	org.apache.flink.api.java.ComplexMap	org.apache.flink.api.java.ComplexMap	org.apache.flink.api.java.ComplexMap$LocalMap	FALSE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.ComplexMap::map3	org.apache.flink.api.java.ComplexMap	org.apache.flink.api.java.ComplexMap	org.apache.flink.api.java.CustomMap	FALSE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.tuple.Tuple1::f0	org.apache.flink.api.java.tuple.Tuple1	org.apache.flink.api.java.tuple.Tuple1	T0	FALSE	public	org.apache.flink:flink-core:1.14.0	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.ComplexMap$LocalMap::map4	org.apache.flink.api.java.ComplexMap$LocalMap	org.apache.flink.api.java.ComplexMap$LocalMap	"org.apache.flink.api.common.functions.MapFunction<java.lang.Integer, java.lang.Integer>"	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass::dumm1	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$TestUserClass	int	FALSE	public	unknownLib	TRUE	452
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest$2::this$0	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest$2	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest$2	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.RecursiveClass::recurse	org.apache.flink.api.java.RecursiveClass	org.apache.flink.api.java.RecursiveClass	org.apache.flink.api.java.RecursiveClass	FALSE	private	unknownLib	TRUE	2
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$NestedTestUserClass::dumm3	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$NestedTestUserClass	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$NestedTestUserClass	double	FALSE	public	unknownLib	TRUE	428
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.ComplexMap$LocalMap::this$0	org.apache.flink.api.java.ComplexMap$LocalMap	org.apache.flink.api.java.ComplexMap$LocalMap	org.apache.flink.api.java.ComplexMap	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest$1::val$closed	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest$1	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest$1	java.util.concurrent.atomic.AtomicBoolean	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.tuple.Tuple1::serialVersionUID	org.apache.flink.api.java.tuple.Tuple1	org.apache.flink.api.java.tuple.Tuple1	long	TRUE	private	org.apache.flink:flink-core:1.14.0	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$NestedTestUserClass::dumm4	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$NestedTestUserClass	org.apache.flink.api.java.typeutils.runtime.PojoSerializerTest$NestedTestUserClass	int[]	FALSE	public	unknownLib	TRUE	433
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest$2::val$opened	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest$2	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest$2	java.util.concurrent.atomic.AtomicBoolean	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.NestedSelfReferencing::cycle	org.apache.flink.api.java.NestedSelfReferencing	org.apache.flink.api.java.NestedSelfReferencing	org.apache.flink.util.function.SerializableSupplier<org.apache.flink.api.java.NestedSelfReferencing>	FALSE	private	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.ClosureCleanerTest$InnerComplexMap::this$0	org.apache.flink.api.java.ClosureCleanerTest$InnerComplexMap	org.apache.flink.api.java.ClosureCleanerTest$InnerComplexMap	org.apache.flink.api.java.ClosureCleanerTest	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest$1::val$opened	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest$1	org.apache.flink.api.common.operators.base.PartitionMapOperatorTest$1	java.util.concurrent.atomic.AtomicBoolean	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest$1::this$0	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest$1	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest$1	org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.ClosureCleanerTest$InnerComplexMap$LocalMap::map2	org.apache.flink.api.java.ClosureCleanerTest$InnerComplexMap$LocalMap	org.apache.flink.api.java.ClosureCleanerTest$InnerComplexMap$LocalMap	"org.apache.flink.api.common.functions.MapFunction<java.lang.Integer, java.lang.Integer>"	FALSE	default	unknownLib	TRUE	1
org.apache.flink:flink-core:1.14.0	org.apache.flink.api.java.NonSerializableMapCreator$1::this$0	org.apache.flink.api.java.NonSerializableMapCreator$1	org.apache.flink.api.java.NonSerializableMapCreator$1	org.apache.flink.api.java.NonSerializableMapCreator	FALSE	default	unknownLib	TRUE	2
