Caller Method	Caller Library	setAccessible Called On	Visibility	Callee Name	Field Signature	Callee Library
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestNonRichInputFormat::NUM	int	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	default	org.apache.flink.api.common.operators.base.MapOperatorTest$1::this$0	org.apache.flink.api.common.operators.base.MapOperatorTest	unknownLib
org.apache.flink.api.java.typeutils.runtime.FieldSerializer::deserializeField(Ljava/io/ObjectInputStream;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.java.typeutils.PojoTypeInfoTest$UnderscorePojo::some_int	int	unknownLib
org.apache.flink.core.memory.MemoryUtils::getUnsafe()Lsun/misc/Unsafe;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	sun.misc.Unsafe::theUnsafe	sun.misc.Unsafe	unknownLib
org.apache.flink.api.java.ClosureCleaner::clean(Ljava/lang/Object;Lorg/apache/flink/api/common/ExecutionConfig$ClosureCleanerLevel;ZLjava/util/Set;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.eventtime.WatermarkStrategyWithIdleness::serialVersionUID	long	org.apache.flink:flink-core:1.14.0
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	default	org.apache.flink.api.common.operators.base.MapOperatorTest$2::val$closed	java.util.concurrent.atomic.AtomicBoolean	unknownLib
org.apache.flink.api.java.typeutils.runtime.FieldSerializer::deserializeField(Ljava/io/ObjectInputStream;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.java.typeutils.PojoTypeInfoTest$AlternatePojo::aString	java.lang.String	unknownLib
org.apache.flink.api.java.ClosureCleaner::clean(Ljava/lang/Object;Lorg/apache/flink/api/common/ExecutionConfig$ClosureCleanerLevel;ZLjava/util/Set;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.eventtime.WatermarkStrategyWithTimestampAssigner::baseStrategy	org.apache.flink.api.common.eventtime.WatermarkStrategy<T>	org.apache.flink:flink-core:1.14.0
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestNonRichInputFormat::serialVersionUID	long	unknownLib
org.apache.flink.api.java.typeutils.runtime.FieldSerializer::deserializeField(Ljava/io/ObjectInputStream;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.PojoTypeInfoTest$TestPojo::doubleArray	java.lang.Double[]	unknownLib
org.apache.flink.api.java.typeutils.runtime.FieldSerializer::deserializeField(Ljava/io/ObjectInputStream;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.java.typeutils.PojoTypeInfoTest$PrimitivePojo::someInt	int	unknownLib
org.apache.flink.api.java.ClosureCleaner::clean(Ljava/lang/Object;Lorg/apache/flink/api/common/ExecutionConfig$ClosureCleanerLevel;ZLjava/util/Set;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.eventtime.WatermarkStrategyWithIdleness::baseStrategy	org.apache.flink.api.common.eventtime.WatermarkStrategy<T>	org.apache.flink:flink-core:1.14.0
org.apache.flink.api.java.typeutils.runtime.FieldSerializer::deserializeField(Ljava/io/ObjectInputStream;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.PojoTypeInfoTest$TestPojo::someInt	int	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestRichInputFormat::serialVersionUID	long	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap::isClosed	boolean	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB::subclassField	boolean	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	SublassPojo::subclassFieldF	double	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoSubclassWithDifferentFieldType::fieldValue	java.lang.String	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestNonRichInputFormat::count	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass1::dumm3	long	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::age	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoSubclassWithDifferentFieldType::fieldValue	java.lang.String	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	default	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest$IdRichFlatMap::this$0	org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	SublassPojo::subclassFieldC	boolean	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::name	java.lang.String	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	SublassPojo::subclassFieldE	long	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	BasePojo::baseFieldA	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase::dumm2	java.lang.String	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoWithModifiedSchema::name	java.lang.String	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestNonRichInputFormat::NAMES	java.lang.String[]	unknownLib
org.apache.flink.api.java.typeutils.runtime.FieldSerializer::deserializeField(Ljava/io/ObjectInputStream;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase::dumm2	java.lang.String	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoWithModifiedSchema::name	java.lang.String	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	SublassPojo::subclassFieldE	long	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::favoriteColor	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo$Color	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::name	java.lang.String	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestRichInputFormat::openCalled	boolean	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoWithModifiedSchema::age	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase::dumm1	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.LegacyRowSerializerTest$MyPojo::name	java.lang.String	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassA::subclassField	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.FieldSerializer::deserializeField(Ljava/io/ObjectInputStream;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.LegacyRowSerializerTest$MyPojo::name	java.lang.String	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::favoriteColor	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo$Color	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoWithModifiedSchema::age	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.FieldSerializer::deserializeField(Ljava/io/ObjectInputStream;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase::dumm1	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoWithModifiedSchema::favoriteColor	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$ModifiedPojoSchemaVerifier$PojoAfterSchemaUpgrade$Color	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassC::subclassField	double	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	BasePojo::baseFieldA	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassB::subclassField	boolean	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoWithModifiedSchema::married	boolean	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoWithDifferentFieldType::fieldValue	java.lang.String	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::married	boolean	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestRichInputFormat::NUM	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass2::dumm4	float	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojo::married	boolean	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestRichInputFormat::NAMES	java.lang.String[]	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.LegacyRowSerializerTest$MyPojo::name	java.lang.String	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	BasePojo::baseFieldB	java.lang.String	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestRichInputFormat::count	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoFieldUtils::getField(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClassBase::dumm1	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$StaticSchemaPojoSubclassC::subclassField	double	unknownLib
org.apache.flink.api.java.typeutils.runtime.FieldSerializer::deserializeField(Ljava/io/ObjectInputStream;)Ljava/lang/reflect/Field;	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest$TestUserClass1::dumm3	long	unknownLib
org.apache.flink.api.common.operators.util.UserCodeObjectWrapper::UserCodeObjectWrapper(Ljava/lang/Object;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	private	org.apache.flink.api.common.operators.util.TestNonRichInputFormat::NUM	int	unknownLib
org.apache.flink.api.java.typeutils.runtime.PojoSerializer::PojoSerializer(Ljava/lang/Class;[Lorg/apache/flink/api/common/typeutils/TypeSerializer;[Ljava/lang/reflect/Field;Lorg/apache/flink/api/common/ExecutionConfig;)V	org.apache.flink:flink-core:1.14.0	java.lang.reflect.Field	public	TestPojoWithDifferentFieldType::fieldValue	java.lang.String	unknownLib
