Caller Method,Caller Library,setAccessible Called On,Visibility,Callee Name,Field Signature,Callee Library
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.PullMessageRequestHeader::subVersion,java.lang.Long,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeader::batch,boolean,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.remoting.protocol.RemotingCommand::setSerializeTypeCurrentRPC(Lorg/apache/rocketmq/remoting/protocol/SerializeType;)V,,org.apache.rocketmq:rocketmq-remoting:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.PullMessageRequestHeader::suspendTimeoutMillis,java.lang.Long,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Constructor,public,org.apache.rocketmq.common.protocol.heartbeat.ConsumerData::org.apache.rocketmq.common.protocol.heartbeat.ConsumerData()V,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeader::maxReconsumeTimes,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.protocol.heartbeat.ProducerData::getGroupName()Ljava/lang/String;,,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.protocol.heartbeat.ConsumerData::setSubscriptionDataSet(Ljava/util/Set;)V,,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.heartbeat.SubscriptionData::codeSet,java.util.Set<java.lang.Integer>,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.UpdateConsumerOffsetRequestHeader::queueId,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.UnregisterClientRequestHeader::clientID,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.PlainAccessConfig::setDefaultTopicPerm(Ljava/lang/String;)V,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::i,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeader::topic,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::c,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.protocol.heartbeat.SubscriptionData::getSubVersion()J,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::f,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::d,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.heartbeat.HeartbeatData::producerDataSet,java.util.Set<org.apache.rocketmq.common.protocol.heartbeat.ProducerData>,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::e,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.protocol.heartbeat.HeartbeatData::getConsumerDataSet()Ljava/util/Set;,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::l,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.UpdateConsumerOffsetRequestHeader::consumerGroup,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::j,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::h,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.QueryMessageRequestHeader::beginTimestamp,java.lang.Long,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.remoting.protocol.RemotingCommand::serializeTypeCurrentRPC,org.apache.rocketmq.remoting.protocol.SerializeType,org.apache.rocketmq:rocketmq-remoting:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.common.PlainAccessConfig::defaultGroupPerm,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.heartbeat.ConsumerData::unitMode,boolean,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.UnregisterClientRequestHeader::consumerGroup,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::m,boolean,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeader::topic,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.protocol.heartbeat.ConsumerData::getSubscriptionDataSet()Ljava/util/Set;,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeaderV2::k,boolean,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.PullMessageRequestHeader::topic,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.heartbeat.SubscriptionData::topic,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeader::batch,boolean,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.remoting.protocol.RemotingCommand::getLanguage()Lorg/apache/rocketmq/remoting/protocol/LanguageCode;,,org.apache.rocketmq:rocketmq-remoting:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.PullMessageRequestHeader::sysFlag,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.protocol.heartbeat.ProducerData::setGroupName(Ljava/lang/String;)V,,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.remoting.protocol.RemotingCommand::getBody()[B,,org.apache.rocketmq:rocketmq-remoting:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.remoting.protocol.RemotingCommand::opaque,int,org.apache.rocketmq:rocketmq-remoting:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.common.PlainAccessConfig::defaultTopicPerm,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.protocol.heartbeat.SubscriptionData::isClassFilterMode()Z,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;,org.apache.rocketmq:rocketmq-acl:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.UnregisterClientRequestHeader::consumerGroup,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.common.PlainAccessConfig::whiteRemoteAddress,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeader::sysFlag,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Constructor,public,org.apache.rocketmq.common.PlainAccessConfig::org.apache.rocketmq.common.PlainAccessConfig()V,,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.PlainAccessConfig::setAdmin(Z)V,,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.protocol.heartbeat.ConsumerData::getMessageModel()Lorg/apache/rocketmq/common/protocol/heartbeat/MessageModel;,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.QueryMessageRequestHeader::topic,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.remoting.protocol.RemotingCommand::getFlag()I,,org.apache.rocketmq:rocketmq-remoting:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.SendMessageRequestHeader::reconsumeTimes,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.heartbeat.ConsumerData::consumeType,org.apache.rocketmq.common.protocol.heartbeat.ConsumeType,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Constructor,public,org.apache.rocketmq.common.protocol.heartbeat.ProducerData::org.apache.rocketmq.common.protocol.heartbeat.ProducerData()V,,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.common.protocol.heartbeat.SubscriptionData::setExpressionType(Ljava/lang/String;)V,,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.PullMessageRequestHeader::sysFlag,java.lang.Integer,org.apache.rocketmq:rocketmq-common:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.UpdateConsumerOffsetRequestHeader::commitOffset,java.lang.Long,org.apache.rocketmq:rocketmq-common:4.9.1
com.alibaba.fastjson.util.TypeUtils::setAccessible(Ljava/lang/reflect/AccessibleObject;)V,com.alibaba:fastjson:1.2.76,java.lang.reflect.Method,public,org.apache.rocketmq.remoting.protocol.RemotingCommand::getSerializeTypeCurrentRPC()Lorg/apache/rocketmq/remoting/protocol/SerializeType;,,org.apache.rocketmq:rocketmq-remoting:4.9.1
org.apache.rocketmq.remoting.protocol.RemotingCommand::decodeCommandCustomHeader(Ljava/lang/Class;)Lorg/apache/rocketmq/remoting/CommandCustomHeader;,org.apache.rocketmq:rocketmq-remoting:4.9.1,java.lang.reflect.Field,private,org.apache.rocketmq.common.protocol.header.UnregisterClientRequestHeader::consumerGroup,java.lang.String,org.apache.rocketmq:rocketmq-common:4.9.1
