Caller Method,Caller Library,setAccessible Called On,Visibility,Callee Name,Field Signature,Callee Library
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::countStar,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,public,com.querydsl.sql.domain.QEmployee::salary,com.querydsl.core.types.dsl.NumberPath<java.math.BigDecimal>,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::limitTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::createUniqueIndex,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.DB2Templates::outerQueryStart,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.core.types.QBean::initFields(Ljava/util/Map;)Ljava/util/List;,com.querydsl:querydsl-core:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::timefield,java.sql.Time,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::createTable,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::join,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::select,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::defaultValues,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::delete,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::fullJoin,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::lastname,java.lang.String,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::quoteStr,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::values,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.DB2Templates::limitOffsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,public,com.querydsl.sql.domain.QEmployee::timefield,com.querydsl.core.types.dsl.TimePath<java.sql.Time>,unknownLib
com.querydsl.sql.dml.AnnotationMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,default,com.querydsl.sql.dml.AbstractMapperTest$EmployeeNames::_id,java.lang.Integer,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.OracleTemplates::bulkInsertTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLServerTemplates::topTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::distinctCountEnd,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.core.types.QBean::initFields(Ljava/util/Map;)Ljava/util/List;,com.querydsl:querydsl-core:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::superiorId,java.lang.Integer,unknownLib
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,public,com.querydsl.sql.domain.QEmployee::id,com.querydsl.core.types.dsl.NumberPath<java.lang.Integer>,unknownLib
com.querydsl.core.types.QBean::initFields(Ljava/util/Map;)Ljava/util/List;,com.querydsl:querydsl-core:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::firstname,java.lang.String,unknownLib
com.querydsl.core.types.QBean::initFields(Ljava/util/Map;)Ljava/util/List;,com.querydsl:querydsl-core:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::lastname,java.lang.String,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::insertInto,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.DB2Templates::offsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLServer2005Templates::outerQueryEnd,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLServer2012Templates::limitOffsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::count,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.DerbyTemplates::offsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.OracleTemplates::limitOffsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::innerJoin,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.DB2Templates::outerQueryEnd,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::nullsFirst,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::offsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::update,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::datefield,java.sql.Date,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::on,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.AnnotationMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,default,com.querydsl.sql.dml.AbstractMapperTest$EmployeeNames::_lastname,java.lang.String,unknownLib
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::id,java.lang.Integer,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLServer2005Templates::topTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::salary,java.math.BigDecimal,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::distinctCountStart,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.DerbyTemplates::limitOffsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.TeradataTemplates::offsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLServer2012Templates::topTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::dummyTable,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::nullsLast,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.FirebirdTemplates::limitTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::leftJoin,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::with,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::createIndex,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::autoIncrement,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.DerbyTemplates::limitTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::timefield,java.sql.Time,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.OracleTemplates::bulkInsertSeparator,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.core.types.QBean::initFields(Ljava/util/Map;)Ljava/util/List;,com.querydsl:querydsl-core:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::id,java.lang.Integer,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::from,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLServer2005Templates::outerQueryStart,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.OracleTemplates::limitQueryStart,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::superiorId,java.lang.Integer,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.TeradataTemplates::limitOffsetStart,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::mergeInto,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLServer2005Templates::outerQuerySuffix,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.OracleTemplates::outerQueryEnd,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::where,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.TeradataTemplates::limitTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::key,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.DB2Templates::limitTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::rightJoin,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLServer2005Templates::limitOffsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.domain.Employee::firstname,java.lang.String,unknownLib
com.querydsl.sql.dml.AnnotationMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,default,com.querydsl.sql.dml.AbstractMapperTest$EmployeeNames::_firstname,java.lang.String,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.OracleTemplates::limitQueryEnd,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::selectDistinct,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,public,com.querydsl.sql.domain.QEmployee::lastname,com.querydsl.core.types.dsl.StringPath,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLServer2012Templates::offsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.FirebirdTemplates::offsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,public,com.querydsl.sql.domain.QEmployee::superiorId,com.querydsl.core.types.dsl.NumberPath<java.lang.Integer>,unknownLib
com.querydsl.sql.dml.DefaultMapper::createMap(Lcom/querydsl/sql/RelationalPath;Ljava/lang/Object;)Ljava/util/Map;,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,public,com.querydsl.sql.domain.QEmployee::datefield,com.querydsl.core.types.dsl.DatePath<java.sql.Date>,unknownLib
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.OracleTemplates::offsetTemplate,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::crossJoin,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::groupBy,java.lang.String,com.querydsl:querydsl-sql:5.0.0
com.querydsl.sql.SQLTemplates::newLineToSingleSpace()V,com.querydsl:querydsl-sql:5.0.0,java.lang.reflect.Field,private,com.querydsl.sql.SQLTemplates::set,java.lang.String,com.querydsl:querydsl-sql:5.0.0
