Caller Library	Field Name	Declared Class	Actual Class	Field Signature	Static	Visibility	Field Library	Reflective	Count
org.apache.httpcomponents:httpcore-nio:4.4.6	org.apache.http.impl.DefaultHttpResponseFactory::INSTANCE	org.apache.http.impl.DefaultHttpResponseFactory	org.apache.http.impl.DefaultHttpResponseFactory	org.apache.http.impl.DefaultHttpResponseFactory	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	2
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.impl.DefaultHttpResponseFactory::INSTANCE	org.apache.http.impl.DefaultHttpResponseFactory	org.apache.http.impl.DefaultHttpResponseFactory	org.apache.http.impl.DefaultHttpResponseFactory	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	2
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.impl.client.ProxyAuthenticationStrategy::INSTANCE	org.apache.http.impl.client.ProxyAuthenticationStrategy	org.apache.http.impl.client.ProxyAuthenticationStrategy	org.apache.http.impl.client.ProxyAuthenticationStrategy	TRUE	public	org.apache.httpcomponents:httpclient:4.5.3	FALSE	1
org.apache.httpcomponents:httpcore-nio:4.4.6	org.apache.http.message.BasicLineFormatter::INSTANCE	org.apache.http.message.BasicLineFormatter	org.apache.http.message.BasicLineFormatter	org.apache.http.message.BasicLineFormatter	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	3
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.impl.conn.DefaultSchemePortResolver::INSTANCE	org.apache.http.impl.conn.DefaultSchemePortResolver	org.apache.http.impl.conn.DefaultSchemePortResolver	org.apache.http.impl.conn.DefaultSchemePortResolver	TRUE	public	org.apache.httpcomponents:httpclient:4.5.3	FALSE	2
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel::RELAXED	org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel	org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel	org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel	TRUE	public	org.apache.httpcomponents:httpclient:4.5.3	FALSE	1
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.impl.client.DefaultConnectionKeepAliveStrategy::INSTANCE	org.apache.http.impl.client.DefaultConnectionKeepAliveStrategy	org.apache.http.impl.client.DefaultConnectionKeepAliveStrategy	org.apache.http.impl.client.DefaultConnectionKeepAliveStrategy	TRUE	public	org.apache.httpcomponents:httpclient:4.5.3	FALSE	2
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.client.config.RequestConfig::DEFAULT	org.apache.http.client.config.RequestConfig	org.apache.http.client.config.RequestConfig	org.apache.http.client.config.RequestConfig	TRUE	public	org.apache.httpcomponents:httpclient:4.5.3	FALSE	1
io.searchbox:jest:6.3.1	org.apache.http.entity.ContentType::APPLICATION_JSON	org.apache.http.entity.ContentType	org.apache.http.entity.ContentType	org.apache.http.entity.ContentType	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpcore-nio:4.4.6	org.apache.http.ExceptionLogger::NO_OP	org.apache.http.ExceptionLogger	org.apache.http.ExceptionLogger	org.apache.http.ExceptionLogger	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.impl.DefaultConnectionReuseStrategy::INSTANCE	org.apache.http.impl.DefaultConnectionReuseStrategy	org.apache.http.impl.DefaultConnectionReuseStrategy	org.apache.http.impl.DefaultConnectionReuseStrategy	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	3
org.apache.httpcomponents:httpcore-nio:4.4.6	org.apache.http.message.BasicLineParser::INSTANCE	org.apache.http.message.BasicLineParser	org.apache.http.message.BasicLineParser	org.apache.http.message.BasicLineParser	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	3
commons-logging:commons-logging:1.1.3	org.apache.log4j.Level::FATAL	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	3
commons-logging:commons-logging:1.1.3	org.apache.log4j.Level::DEBUG	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	2
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.config.ConnectionConfig::DEFAULT	org.apache.http.config.ConnectionConfig	org.apache.http.config.ConnectionConfig	org.apache.http.config.ConnectionConfig	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
commons-logging:commons-logging:1.1.3	org.apache.log4j.Level::ERROR	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	3
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.config.SocketConfig::DEFAULT	org.apache.http.config.SocketConfig	org.apache.http.config.SocketConfig	org.apache.http.config.SocketConfig	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	3
org.apache.httpcomponents:httpcore-nio:4.4.6	org.apache.http.impl.entity.LaxContentLengthStrategy::INSTANCE	org.apache.http.impl.entity.LaxContentLengthStrategy	org.apache.http.impl.entity.LaxContentLengthStrategy	org.apache.http.impl.entity.LaxContentLengthStrategy	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.protocol.HTTP::DEF_CONTENT_CHARSET	org.apache.http.protocol.HTTP	org.apache.http.protocol.HTTP	java.nio.charset.Charset	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	2
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.config.MessageConstraints::DEFAULT	org.apache.http.config.MessageConstraints	org.apache.http.config.MessageConstraints	org.apache.http.config.MessageConstraints	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpcore-nio:4.4.6	org.apache.http.Consts::ASCII	org.apache.http.Consts	org.apache.http.Consts	java.nio.charset.Charset	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.HttpVersion::HTTP_1_0	org.apache.http.HttpVersion	org.apache.http.HttpVersion	org.apache.http.HttpVersion	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.slf4j:slf4j-log4j12:1.7.25	org.apache.log4j.Level::DEBUG	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	12
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.impl.nio.codecs.DefaultHttpResponseParserFactory::INSTANCE	org.apache.http.impl.nio.codecs.DefaultHttpResponseParserFactory	org.apache.http.impl.nio.codecs.DefaultHttpResponseParserFactory	org.apache.http.impl.nio.codecs.DefaultHttpResponseParserFactory	TRUE	public	org.apache.httpcomponents:httpcore-nio:4.4.6	FALSE	1
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.Consts::UTF_8	org.apache.http.Consts	org.apache.http.Consts	java.nio.charset.Charset	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	7
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.entity.ContentType::DEFAULT_BINARY	org.apache.http.entity.ContentType	org.apache.http.entity.ContentType	org.apache.http.entity.ContentType	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	4
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.auth.AuthProtocolState::SUCCESS	org.apache.http.auth.AuthProtocolState	org.apache.http.auth.AuthProtocolState	org.apache.http.auth.AuthProtocolState	TRUE	public	org.apache.httpcomponents:httpclient:4.5.3	FALSE	2
io.searchbox:jest:6.3.1	org.apache.http.nio.conn.NoopIOSessionStrategy::INSTANCE	org.apache.http.nio.conn.NoopIOSessionStrategy	org.apache.http.nio.conn.NoopIOSessionStrategy	org.apache.http.nio.conn.NoopIOSessionStrategy	TRUE	public	org.apache.httpcomponents:httpasyncclient:4.1.3	FALSE	1
org.slf4j:slf4j-log4j12:1.7.25	org.apache.log4j.Level::ERROR	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	10
org.apache.httpcomponents:httpcore-nio:4.4.6	org.apache.http.impl.entity.StrictContentLengthStrategy::INSTANCE	org.apache.http.impl.entity.StrictContentLengthStrategy	org.apache.http.impl.entity.StrictContentLengthStrategy	org.apache.http.impl.entity.StrictContentLengthStrategy	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel::STRICT	org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel	org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel	org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel	TRUE	public	org.apache.httpcomponents:httpclient:4.5.3	FALSE	1
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.impl.NoConnectionReuseStrategy::INSTANCE	org.apache.http.impl.NoConnectionReuseStrategy	org.apache.http.impl.NoConnectionReuseStrategy	org.apache.http.impl.NoConnectionReuseStrategy	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.impl.NoConnectionReuseStrategy::INSTANCE	org.apache.http.impl.NoConnectionReuseStrategy	org.apache.http.impl.NoConnectionReuseStrategy	org.apache.http.impl.NoConnectionReuseStrategy	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.logging.log4j.spi	org.apache.logging.log4j.util.Constants::ENABLE_THREADLOCALS	org.apache.logging.log4j.util.Constants	org.apache.logging.log4j.util.Constants	boolean	TRUE	public	org.apache.logging.log4j.util	FALSE	2
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.config.ConnectionConfig::DEFAULT	org.apache.http.config.ConnectionConfig	org.apache.http.config.ConnectionConfig	org.apache.http.config.ConnectionConfig	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	4
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.message.BasicLineParser::INSTANCE	org.apache.http.message.BasicLineParser	org.apache.http.message.BasicLineParser	org.apache.http.message.BasicLineParser	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpasyncclient:4.1.3	org.apache.http.impl.nio.codecs.DefaultHttpRequestWriterFactory::INSTANCE	org.apache.http.impl.nio.codecs.DefaultHttpRequestWriterFactory	org.apache.http.impl.nio.codecs.DefaultHttpRequestWriterFactory	org.apache.http.impl.nio.codecs.DefaultHttpRequestWriterFactory	TRUE	public	org.apache.httpcomponents:httpcore-nio:4.4.6	FALSE	1
org.slf4j:slf4j-log4j12:1.7.25	org.apache.log4j.Level::WARN	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	10
org.slf4j:slf4j-log4j12:1.7.25	org.apache.log4j.Level::TRACE	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	7
org.slf4j:slf4j-api:1.7.25	org.slf4j.impl.StaticLoggerBinder::REQUESTED_API_VERSION	org.slf4j.impl.StaticLoggerBinder	org.slf4j.impl.StaticLoggerBinder	java.lang.String	TRUE	public	org.slf4j:slf4j-log4j12:1.7.25	FALSE	1
org.apache.httpcomponents:httpcore-nio:4.4.6	org.apache.http.HttpVersion::HTTP_1_0	org.apache.http.HttpVersion	org.apache.http.HttpVersion	org.apache.http.HttpVersion	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.Consts::ASCII	org.apache.http.Consts	org.apache.http.Consts	java.nio.charset.Charset	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	6
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.impl.io.DefaultHttpRequestWriterFactory::INSTANCE	org.apache.http.impl.io.DefaultHttpRequestWriterFactory	org.apache.http.impl.io.DefaultHttpRequestWriterFactory	org.apache.http.impl.io.DefaultHttpRequestWriterFactory	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
org.apache.httpcomponents:httpclient:4.5.3	org.apache.http.impl.entity.LaxContentLengthStrategy::INSTANCE	org.apache.http.impl.entity.LaxContentLengthStrategy	org.apache.http.impl.entity.LaxContentLengthStrategy	org.apache.http.impl.entity.LaxContentLengthStrategy	TRUE	public	org.apache.httpcomponents:httpcore:4.4.5	FALSE	1
