Callee Library,Field Name,Declared Class,Actual Class,Field Signature,Static,Visibility,Field Library,Reflective,Count
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.impl.DefaultHttpResponseFactory::INSTANCE,org.apache.http.impl.DefaultHttpResponseFactory,org.apache.http.impl.DefaultHttpResponseFactory,org.apache.http.impl.DefaultHttpResponseFactory,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,2
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.impl.client.ProxyAuthenticationStrategy::INSTANCE,org.apache.http.impl.client.ProxyAuthenticationStrategy,org.apache.http.impl.client.ProxyAuthenticationStrategy,org.apache.http.impl.client.ProxyAuthenticationStrategy,true,public,org.apache.httpcomponents:httpclient:4.5.3,false,1
org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.message.BasicLineFormatter::INSTANCE,org.apache.http.message.BasicLineFormatter,org.apache.http.message.BasicLineFormatter,org.apache.http.message.BasicLineFormatter,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,3
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.impl.conn.DefaultSchemePortResolver::INSTANCE,org.apache.http.impl.conn.DefaultSchemePortResolver,org.apache.http.impl.conn.DefaultSchemePortResolver,org.apache.http.impl.conn.DefaultSchemePortResolver,true,public,org.apache.httpcomponents:httpclient:4.5.3,false,2
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel::RELAXED,org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel,org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel,org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel,true,public,org.apache.httpcomponents:httpclient:4.5.3,false,1
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.impl.client.DefaultConnectionKeepAliveStrategy::INSTANCE,org.apache.http.impl.client.DefaultConnectionKeepAliveStrategy,org.apache.http.impl.client.DefaultConnectionKeepAliveStrategy,org.apache.http.impl.client.DefaultConnectionKeepAliveStrategy,true,public,org.apache.httpcomponents:httpclient:4.5.3,false,2
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.client.config.RequestConfig::DEFAULT,org.apache.http.client.config.RequestConfig,org.apache.http.client.config.RequestConfig,org.apache.http.client.config.RequestConfig,true,public,org.apache.httpcomponents:httpclient:4.5.3,false,1
io.searchbox:jest:6.3.1,org.apache.http.entity.ContentType::APPLICATION_JSON,org.apache.http.entity.ContentType,org.apache.http.entity.ContentType,org.apache.http.entity.ContentType,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.ExceptionLogger::NO_OP,org.apache.http.ExceptionLogger,org.apache.http.ExceptionLogger,org.apache.http.ExceptionLogger,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.impl.DefaultConnectionReuseStrategy::INSTANCE,org.apache.http.impl.DefaultConnectionReuseStrategy,org.apache.http.impl.DefaultConnectionReuseStrategy,org.apache.http.impl.DefaultConnectionReuseStrategy,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,3
org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.message.BasicLineParser::INSTANCE,org.apache.http.message.BasicLineParser,org.apache.http.message.BasicLineParser,org.apache.http.message.BasicLineParser,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,3
commons-logging:commons-logging:1.1.3,org.apache.log4j.Level::FATAL,org.apache.log4j.Level,org.apache.log4j.Level,org.apache.log4j.Level,true,public,log4j:log4j:1.2.17,false,3
commons-logging:commons-logging:1.1.3,org.apache.log4j.Level::DEBUG,org.apache.log4j.Level,org.apache.log4j.Level,org.apache.log4j.Level,true,public,log4j:log4j:1.2.17,false,2
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.config.ConnectionConfig::DEFAULT,org.apache.http.config.ConnectionConfig,org.apache.http.config.ConnectionConfig,org.apache.http.config.ConnectionConfig,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
commons-logging:commons-logging:1.1.3,org.apache.log4j.Level::ERROR,org.apache.log4j.Level,org.apache.log4j.Level,org.apache.log4j.Level,true,public,log4j:log4j:1.2.17,false,3
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.config.SocketConfig::DEFAULT,org.apache.http.config.SocketConfig,org.apache.http.config.SocketConfig,org.apache.http.config.SocketConfig,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,3
org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.impl.entity.LaxContentLengthStrategy::INSTANCE,org.apache.http.impl.entity.LaxContentLengthStrategy,org.apache.http.impl.entity.LaxContentLengthStrategy,org.apache.http.impl.entity.LaxContentLengthStrategy,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.protocol.HTTP::DEF_CONTENT_CHARSET,org.apache.http.protocol.HTTP,org.apache.http.protocol.HTTP,java.nio.charset.Charset,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,2
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.config.MessageConstraints::DEFAULT,org.apache.http.config.MessageConstraints,org.apache.http.config.MessageConstraints,org.apache.http.config.MessageConstraints,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.Consts::ASCII,org.apache.http.Consts,org.apache.http.Consts,java.nio.charset.Charset,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.HttpVersion::HTTP_1_0,org.apache.http.HttpVersion,org.apache.http.HttpVersion,org.apache.http.HttpVersion,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.slf4j:slf4j-log4j12:1.7.25,org.apache.log4j.Level::DEBUG,org.apache.log4j.Level,org.apache.log4j.Level,org.apache.log4j.Level,true,public,log4j:log4j:1.2.17,false,12
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.impl.nio.codecs.DefaultHttpResponseParserFactory::INSTANCE,org.apache.http.impl.nio.codecs.DefaultHttpResponseParserFactory,org.apache.http.impl.nio.codecs.DefaultHttpResponseParserFactory,org.apache.http.impl.nio.codecs.DefaultHttpResponseParserFactory,true,public,org.apache.httpcomponents:httpcore-nio:4.4.6,false,1
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.Consts::UTF_8,org.apache.http.Consts,org.apache.http.Consts,java.nio.charset.Charset,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,7
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.entity.ContentType::DEFAULT_BINARY,org.apache.http.entity.ContentType,org.apache.http.entity.ContentType,org.apache.http.entity.ContentType,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,4
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.auth.AuthProtocolState::SUCCESS,org.apache.http.auth.AuthProtocolState,org.apache.http.auth.AuthProtocolState,org.apache.http.auth.AuthProtocolState,true,public,org.apache.httpcomponents:httpclient:4.5.3,false,2
io.searchbox:jest:6.3.1,org.apache.http.nio.conn.NoopIOSessionStrategy::INSTANCE,org.apache.http.nio.conn.NoopIOSessionStrategy,org.apache.http.nio.conn.NoopIOSessionStrategy,org.apache.http.nio.conn.NoopIOSessionStrategy,true,public,org.apache.httpcomponents:httpasyncclient:4.1.3,false,1
org.slf4j:slf4j-log4j12:1.7.25,org.apache.log4j.Level::ERROR,org.apache.log4j.Level,org.apache.log4j.Level,org.apache.log4j.Level,true,public,log4j:log4j:1.2.17,false,10
org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.impl.entity.StrictContentLengthStrategy::INSTANCE,org.apache.http.impl.entity.StrictContentLengthStrategy,org.apache.http.impl.entity.StrictContentLengthStrategy,org.apache.http.impl.entity.StrictContentLengthStrategy,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel::STRICT,org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel,org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel,org.apache.http.impl.cookie.RFC6265CookieSpecProvider$CompatibilityLevel,true,public,org.apache.httpcomponents:httpclient:4.5.3,false,1
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.impl.NoConnectionReuseStrategy::INSTANCE,org.apache.http.impl.NoConnectionReuseStrategy,org.apache.http.impl.NoConnectionReuseStrategy,org.apache.http.impl.NoConnectionReuseStrategy,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.impl.NoConnectionReuseStrategy::INSTANCE,org.apache.http.impl.NoConnectionReuseStrategy,org.apache.http.impl.NoConnectionReuseStrategy,org.apache.http.impl.NoConnectionReuseStrategy,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.logging.log4j.spi,org.apache.logging.log4j.util.Constants::ENABLE_THREADLOCALS,org.apache.logging.log4j.util.Constants,org.apache.logging.log4j.util.Constants,boolean,true,public,org.apache.logging.log4j.util,false,2
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.config.ConnectionConfig::DEFAULT,org.apache.http.config.ConnectionConfig,org.apache.http.config.ConnectionConfig,org.apache.http.config.ConnectionConfig,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,4
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.message.BasicLineParser::INSTANCE,org.apache.http.message.BasicLineParser,org.apache.http.message.BasicLineParser,org.apache.http.message.BasicLineParser,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.impl.nio.codecs.DefaultHttpRequestWriterFactory::INSTANCE,org.apache.http.impl.nio.codecs.DefaultHttpRequestWriterFactory,org.apache.http.impl.nio.codecs.DefaultHttpRequestWriterFactory,org.apache.http.impl.nio.codecs.DefaultHttpRequestWriterFactory,true,public,org.apache.httpcomponents:httpcore-nio:4.4.6,false,1
org.slf4j:slf4j-log4j12:1.7.25,org.apache.log4j.Level::WARN,org.apache.log4j.Level,org.apache.log4j.Level,org.apache.log4j.Level,true,public,log4j:log4j:1.2.17,false,10
org.slf4j:slf4j-log4j12:1.7.25,org.apache.log4j.Level::TRACE,org.apache.log4j.Level,org.apache.log4j.Level,org.apache.log4j.Level,true,public,log4j:log4j:1.2.17,false,7
org.slf4j:slf4j-api:1.7.25,org.slf4j.impl.StaticLoggerBinder::REQUESTED_API_VERSION,org.slf4j.impl.StaticLoggerBinder,org.slf4j.impl.StaticLoggerBinder,java.lang.String,true,public,org.slf4j:slf4j-log4j12:1.7.25,false,1
org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.HttpVersion::HTTP_1_0,org.apache.http.HttpVersion,org.apache.http.HttpVersion,org.apache.http.HttpVersion,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.Consts::ASCII,org.apache.http.Consts,org.apache.http.Consts,java.nio.charset.Charset,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,6
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.impl.io.DefaultHttpRequestWriterFactory::INSTANCE,org.apache.http.impl.io.DefaultHttpRequestWriterFactory,org.apache.http.impl.io.DefaultHttpRequestWriterFactory,org.apache.http.impl.io.DefaultHttpRequestWriterFactory,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.impl.entity.LaxContentLengthStrategy::INSTANCE,org.apache.http.impl.entity.LaxContentLengthStrategy,org.apache.http.impl.entity.LaxContentLengthStrategy,org.apache.http.impl.entity.LaxContentLengthStrategy,true,public,org.apache.httpcomponents:httpcore:4.4.5,false,1
