Caller Library	Field Name	Declared Class	Actual Class	Field Signature	Static	Visibility	Field Library	Reflective	Count
com.fasterxml.jackson.core:jackson-databind:2.10.0	com.fasterxml.jackson.core.JsonToken::VALUE_EMBEDDED_OBJECT	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	1
com.fasterxml.jackson.core:jackson-databind:2.10.0	com.fasterxml.jackson.core.JsonToken::END_ARRAY	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	3
org.slf4j:slf4j-log4j12:1.7.9	org.apache.log4j.Level::DEBUG	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	12
org.springframework:spring-orm:4.3.20.RELEASE	org.hibernate.FlushMode::MANUAL	org.hibernate.FlushMode	org.hibernate.FlushMode	org.hibernate.FlushMode	TRUE	public	org.hibernate:hibernate-core:5.1.0.Final	FALSE	2
org.apache.kylin:kylin-jdbc:2.0.0	org.slf4j.impl.StaticLoggerBinder::REQUESTED_API_VERSION	org.slf4j.impl.StaticLoggerBinder	org.slf4j.impl.StaticLoggerBinder	java.lang.String	TRUE	public	org.slf4j:slf4j-log4j12:1.7.9	FALSE	1
com.alibaba:druid:1.2.5	org.apache.log4j.Level::ERROR	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	6
org.jboss.logging:jboss-logging:3.3.0.Final	org.apache.logging.log4j.Level::FATAL	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	1
org.springframework:spring-beans:4.3.20.RELEASE	org.springframework.beans.PropertyValue::conversionNecessary	org.springframework.beans.PropertyValue	org.springframework.beans.PropertyValue	java.lang.Boolean	FALSE	default	org.springframework:spring:2.5.6.SEC03	FALSE	78
org.jboss.logging:jboss-logging:3.3.0.Final	org.apache.logging.log4j.Level::INFO	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	1
org.springframework:spring:2.5.6.SEC03	org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever::applicationListeners	org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever	org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever	java.util.Set<org.springframework.context.ApplicationListener<?>>	FALSE	public	org.springframework:spring-context:4.3.20.RELEASE	FALSE	2
org.hibernate:hibernate-core:5.1.0.Final	org.jboss.logging.Logger$Level::ERROR	org.jboss.logging.Logger$Level	org.jboss.logging.Logger$Level	org.jboss.logging.Logger$Level	TRUE	public	org.jboss.logging:jboss-logging:3.3.0.Final	FALSE	57
com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.10.0	com.fasterxml.jackson.core.JsonEncoding::UTF8	com.fasterxml.jackson.core.JsonEncoding	com.fasterxml.jackson.core.JsonEncoding	com.fasterxml.jackson.core.JsonEncoding	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	6
commons-logging:commons-logging:1.2	org.apache.log4j.Level::ERROR	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	3
commons-logging:commons-logging:1.2	org.apache.log4j.Level::FATAL	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	3
com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.10.0	com.fasterxml.jackson.core.format.MatchStrength::INCONCLUSIVE	com.fasterxml.jackson.core.format.MatchStrength	com.fasterxml.jackson.core.format.MatchStrength	com.fasterxml.jackson.core.format.MatchStrength	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	5
org.jboss.logging:jboss-logging:3.3.0.Final	org.apache.logging.log4j.Level::DEBUG	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	1
org.springframework:spring-context:4.3.20.RELEASE	org.springframework.core.OrderComparator::INSTANCE	org.springframework.core.OrderComparator	org.springframework.core.OrderComparator	org.springframework.core.OrderComparator	TRUE	public	org.springframework:spring:2.5.6.SEC03	FALSE	1
org.jboss.logging:jboss-logging:3.3.0.Final	org.apache.logging.log4j.Level::WARN	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	1
commons-logging:commons-logging:1.2	org.apache.log4j.Level::WARN	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	3
org.hibernate.common:hibernate-commons-annotations:5.0.1.Final	org.jboss.logging.Logger$Level::INFO	org.jboss.logging.Logger$Level	org.jboss.logging.Logger$Level	org.jboss.logging.Logger$Level	TRUE	public	org.jboss.logging:jboss-logging:3.3.0.Final	FALSE	1
org.springframework:spring-core:4.3.20.RELEASE	org.springframework.core.MethodParameter::typeIndexesPerLevel	org.springframework.core.MethodParameter	org.springframework.core.MethodParameter	"java.util.Map<java.lang.Integer, java.lang.Integer>"	FALSE	default	org.springframework:spring:2.5.6.SEC03	FALSE	1836
com.alibaba:druid:1.2.5	org.apache.log4j.Level::WARN	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	3
org.apache.logging.log4j:log4j-core:2.13.2	org.apache.logging.log4j.util.Strings::LINE_SEPARATOR	org.apache.logging.log4j.util.Strings	org.apache.logging.log4j.util.Strings	java.lang.String	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	20
org.jboss.logging:jboss-logging:3.3.0.Final	org.apache.logging.log4j.Level::ALL	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	1
org.hibernate:hibernate-core:5.1.0.Final	javax.persistence.SharedCacheMode::UNSPECIFIED	javax.persistence.SharedCacheMode	javax.persistence.SharedCacheMode	javax.persistence.SharedCacheMode	TRUE	public	org.hibernate.javax.persistence:hibernate-jpa-2.1-api:1.0.0.Final	FALSE	1
org.slf4j:slf4j-log4j12:1.7.9	org.apache.log4j.Level::WARN	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	10
com.fasterxml.jackson.core:jackson-databind:2.10.0	com.fasterxml.jackson.core.JsonToken::VALUE_NULL	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	5
org.springframework:spring:2.5.6.SEC03	org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever::applicationListenerBeans	org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever	org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever	java.util.Set<java.lang.String>	FALSE	public	org.springframework:spring-context:4.3.20.RELEASE	FALSE	3
org.hibernate:hibernate-core:5.1.0.Final	org.jboss.logging.Logger$Level::WARN	org.jboss.logging.Logger$Level	org.jboss.logging.Logger$Level	org.jboss.logging.Logger$Level	TRUE	public	org.jboss.logging:jboss-logging:3.3.0.Final	FALSE	150
org.springframework:spring:2.5.6.SEC03	org.springframework.jmx.support.RegistrationPolicy::IGNORE_EXISTING	org.springframework.jmx.support.RegistrationPolicy	org.springframework.jmx.support.RegistrationPolicy	org.springframework.jmx.support.RegistrationPolicy	TRUE	public	org.springframework:spring-context:4.3.20.RELEASE	FALSE	1
org.apache.logging.log4j:log4j-core:2.13.2	org.apache.logging.log4j.Level::ERROR	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	18
org.jboss.logging:jboss-logging:3.3.0.Final	org.apache.logging.log4j.Level::TRACE	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	1
org.apache.logging.log4j:log4j-core:2.13.2	org.apache.logging.log4j.ThreadContext::EMPTY_STACK	org.apache.logging.log4j.ThreadContext	org.apache.logging.log4j.ThreadContext	org.apache.logging.log4j.spi.ThreadContextStack	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	1
org.apache.logging.log4j:log4j-core:2.13.2	org.apache.logging.log4j.Level::ALL	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	org.apache.logging.log4j.Level	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	1
com.fasterxml.jackson.core:jackson-databind:2.10.0	com.fasterxml.jackson.core.JsonToken::END_OBJECT	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	5
commons-logging:commons-logging:1.2	org.apache.log4j.Level::DEBUG	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	2
org.springframework:spring-beans:4.3.20.RELEASE	org.springframework.beans.PropertyValue::resolvedTokens	org.springframework.beans.PropertyValue	org.springframework.beans.PropertyValue	java.lang.Object	FALSE	default	org.springframework:spring:2.5.6.SEC03	FALSE	78
com.fasterxml.jackson.core:jackson-databind:2.10.0	com.fasterxml.jackson.core.JsonToken::FIELD_NAME	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	2
com.fasterxml.jackson.core:jackson-databind:2.10.0	com.fasterxml.jackson.annotation.JsonTypeInfo$Id::CLASS	com.fasterxml.jackson.annotation.JsonTypeInfo$Id	com.fasterxml.jackson.annotation.JsonTypeInfo$Id	com.fasterxml.jackson.annotation.JsonTypeInfo$Id	TRUE	public	com.fasterxml.jackson.core:jackson-annotations:2.10.0	FALSE	2
com.alibaba:druid:1.2.5	org.apache.log4j.Level::INFO	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	1
org.apache.logging.log4j:log4j-core:2.13.2	org.apache.logging.log4j.util.Constants::IS_WEB_APP	org.apache.logging.log4j.util.Constants	org.apache.logging.log4j.util.Constants	boolean	TRUE	public	org.apache.logging.log4j:log4j-api:2.13.2	FALSE	1
com.alibaba:druid:1.2.5	org.apache.log4j.Level::DEBUG	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	2
org.slf4j:slf4j-log4j12:1.7.9	org.apache.log4j.Level::ERROR	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	10
org.slf4j:slf4j-log4j12:1.7.9	org.apache.log4j.Level::TRACE	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	7
com.fasterxml.jackson.core:jackson-databind:2.10.0	com.fasterxml.jackson.core.JsonEncoding::UTF8	com.fasterxml.jackson.core.JsonEncoding	com.fasterxml.jackson.core.JsonEncoding	com.fasterxml.jackson.core.JsonEncoding	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	4
com.fasterxml.jackson.core:jackson-databind:2.10.0	com.fasterxml.jackson.core.JsonToken::START_OBJECT	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	com.fasterxml.jackson.core.JsonToken	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	2
org.springframework:spring:2.5.6.SEC03	org.springframework.jmx.support.RegistrationPolicy::REPLACE_EXISTING	org.springframework.jmx.support.RegistrationPolicy	org.springframework.jmx.support.RegistrationPolicy	org.springframework.jmx.support.RegistrationPolicy	TRUE	public	org.springframework:spring-context:4.3.20.RELEASE	FALSE	1
com.fasterxml.jackson.core:jackson-databind:2.10.0	com.fasterxml.jackson.annotation.JsonTypeInfo$As::PROPERTY	com.fasterxml.jackson.annotation.JsonTypeInfo$As	com.fasterxml.jackson.annotation.JsonTypeInfo$As	com.fasterxml.jackson.annotation.JsonTypeInfo$As	TRUE	public	com.fasterxml.jackson.core:jackson-annotations:2.10.0	FALSE	1
com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.10.0	com.fasterxml.jackson.core.JsonParser$Feature::AUTO_CLOSE_SOURCE	com.fasterxml.jackson.core.JsonParser$Feature	com.fasterxml.jackson.core.JsonParser$Feature	com.fasterxml.jackson.core.JsonParser$Feature	TRUE	public	com.fasterxml.jackson.core:jackson-core:2.10.0	FALSE	1
commons-logging:commons-logging:1.2	org.apache.log4j.Level::INFO	org.apache.log4j.Level	org.apache.log4j.Level	org.apache.log4j.Level	TRUE	public	log4j:log4j:1.2.17	FALSE	2
org.springframework:spring:2.5.6.SEC03	org.springframework.core.ResolvableType::NONE	org.springframework.core.ResolvableType	org.springframework.core.ResolvableType	org.springframework.core.ResolvableType	TRUE	public	org.springframework:spring-core:4.3.20.RELEASE	FALSE	2
org.hibernate:hibernate-core:5.1.0.Final	org.jboss.logging.Logger$Level::DEBUG	org.jboss.logging.Logger$Level	org.jboss.logging.Logger$Level	org.jboss.logging.Logger$Level	TRUE	public	org.jboss.logging:jboss-logging:3.3.0.Final	FALSE	9
