SubClass	Sub Library	Super Class/Interface	Super Class/Interface Visibility	Super Library	Count
com.sun.tools.javac.api.ClientCodeWrapper$WrappedJavaFileObject	com.sun:tools:1.8	javax.tools.JavaFileObject	public	javax.tools	1
org.apache.lucene.codecs.idversion.IDVersionPostingsReader	org.apache.lucene:lucene-sandbox:8.5.2	org.apache.lucene.codecs.PostingsReaderBase	public	org.apache.lucene:lucene-core:8.5.2	1
com.sun.tools.javac.processing.JavacFiler	com.sun:tools:1.8	javax.annotation.processing.Filer	public	javax.annotation.processing	1
java.sql.DriverManager$2	java.sql	java.security.PrivilegedAction	public	java.security	1
java.sql.DriverManager$1	java.sql	java.security.PrivilegedAction	public	java.security	1
org.h2.util.SourceCompiler$JavaClassObject	com.h2database:h2:2.0.201-SNAPSHOT	javax.tools.SimpleJavaFileObject	public	javax.tools	1
org.h2.api.H2Type	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.SQLType	public	java.sql	1
org.h2.jdbc.JdbcSQLNonTransientException	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.SQLNonTransientException	public	java.sql	1
org.h2.util.SourceCompiler$StringJavaFileObject	com.h2database:h2:2.0.201-SNAPSHOT	javax.tools.SimpleJavaFileObject	public	javax.tools	1
org.h2.jdbc.JdbcDatabaseMetaData	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.DatabaseMetaData	public	java.sql	1
org.h2.jdbc.JdbcCallableStatement	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.CallableStatement	public	java.sql	1
com.sun.source.util.JavacTask	com.sun:tools:1.8	javax.tools.JavaCompiler$CompilationTask	public	javax.tools	1
org.h2.Driver	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.Driver	public	java.sql	2
org.h2.jdbc.JdbcPreparedStatement	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.PreparedStatement	public	java.sql	1
org.h2.jdbc.JdbcStatement	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.Statement	public	java.sql	1
org.h2.jdbc.JdbcArray	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.Array	public	java.sql	1
org.h2.jdbc.JdbcConnection	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.Connection	public	java.sql	1
org.h2.jdbc.JdbcClob	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.NClob	public	java.sql	1
org.h2.security.SHA3	com.h2database:h2:2.0.201-SNAPSHOT	java.security.MessageDigest	public	java.security	1
org.h2.util.SourceCompiler$ClassFileManager$1	com.h2database:h2:2.0.201-SNAPSHOT	java.security.SecureClassLoader	public	java.security	1
org.apache.lucene.codecs.idversion.IDVersionPostingsWriter	org.apache.lucene:lucene-sandbox:8.5.2	org.apache.lucene.codecs.PushPostingsWriterBase	public	org.apache.lucene:lucene-core:8.5.2	1
com.sun.tools.javac.file.BaseFileObject	com.sun:tools:1.8	javax.tools.JavaFileObject	public	javax.tools	1
org.h2.jdbc.JdbcResultSet	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.ResultSet	public	java.sql	1
com.sun.tools.javac.api.JavacTool	com.sun:tools:1.8	javax.tools.JavaCompiler	public	javax.tools	1
com.sun.tools.javac.util.JCDiagnostic	com.sun:tools:1.8	javax.tools.Diagnostic	public	javax.tools	1
javax.xml.stream.SecuritySupport$1	javax.xml.stream	java.security.PrivilegedAction	public	java.security	1
org.h2.jdbc.JdbcBlob	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.Blob	public	java.sql	1
javax.xml.stream.SecuritySupport$2	javax.xml.stream	java.security.PrivilegedAction	public	java.security	1
com.sun.tools.javac.file.JavacFileManager	com.sun:tools:1.8	javax.tools.StandardJavaFileManager	public	javax.tools	1
com.sun.tools.javac.processing.JavacProcessingEnvironment	com.sun:tools:1.8	javax.annotation.processing.ProcessingEnvironment	public	javax.annotation.processing	1
javax.xml.stream.FactoryFinder$1	javax.xml.stream	java.security.PrivilegedAction	public	java.security	1
org.h2.jdbc.JdbcSQLSyntaxErrorException	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.SQLSyntaxErrorException	public	java.sql	1
org.h2.jdbc.JdbcSavepoint	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.Savepoint	public	java.sql	1
org.h2.util.SourceCompiler$ClassFileManager	com.h2database:h2:2.0.201-SNAPSHOT	javax.tools.ForwardingJavaFileManager	public	javax.tools	1
org.h2.jdbc.JdbcSQLXML	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.SQLXML	public	java.sql	1
org.h2.jdbc.JdbcSQLException	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.SQLException	public	java.sql	2
javax.xml.transform.SecuritySupport$5	javax.xml.transform	java.security.PrivilegedAction	public	java.security	1
com.sun.tools.javac.api.ClientCodeWrapper$WrappedJavaFileManager	com.sun:tools:1.8	javax.tools.JavaFileManager	public	javax.tools	1
javax.xml.stream.SecuritySupport$5	javax.xml.stream	java.security.PrivilegedAction	public	java.security	1
javax.xml.transform.SecuritySupport$1	javax.xml.transform	java.security.PrivilegedAction	public	java.security	1
org.apache.lucene.codecs.idversion.VersionBlockTreeTermsReader	org.apache.lucene:lucene-sandbox:8.5.2	org.apache.lucene.codecs.FieldsProducer	public	org.apache.lucene:lucene-core:8.5.2	1
javax.xml.transform.SecuritySupport$2	javax.xml.transform	java.security.PrivilegedAction	public	java.security	1
org.h2.jdbc.JdbcParameterMetaData	com.h2database:h2:2.0.201-SNAPSHOT	java.sql.ParameterMetaData	public	java.sql	1
javax.xml.transform.FactoryFinder$1	javax.xml.transform	java.security.PrivilegedAction	public	java.security	1
